gene_id,SRR10229809,SRR10229810,SRR10229811,SRR10229812,SRR10229813,SRR10229814,SRR10229815,SRR10229816
gene_9935,1995,857,1579,668,10533,1601,689,7194
gene_9936,287,98,170,73,1520,186,129,1096
gene_9937,1021,362,478,196,4096,785,291,2011
gene_9938,234,120,112,50,1475,225,97,758
gene_9939,1089,465,961,378,7689,729,267,4689
gene_9940,296,86,147,89,1109,148,66,886
gene_9941,100,65,68,48,577,67,44,334
gene_9942,90,49,149,78,612,78,42,337
gene_9943,2670,1103,2076,856,13653,2052,725,6554
gene_9944,14638,5237,10333,3838,192812,11147,3848,111731
gene_9945,427,182,306,126,2552,389,136,1524
gene_9946,215,86,82,22,589,113,54,412
gene_9948,19,4,15,7,113,24,9,56
gene_9949,903,314,721,263,11455,756,320,7192
gene_9950,298,131,222,87,1895,225,106,975
gene_9951,1193,537,877,351,5999,886,463,6264
gene_9952,46,34,38,16,908,31,19,586
gene_9953,411,175,257,114,3293,364,140,2037
gene_9954,373,128,284,86,1306,333,90,621
gene_9955,404,165,246,100,2352,320,107,1510
gene_9956,104,57,80,25,388,63,26,236
gene_9957,695,317,916,415,3934,421,205,2516
gene_9959,8,4,5,2,39,11,10,16
gene_9960,798,303,226,82,3044,573,198,1610
gene_9961,346,142,180,78,1708,272,114,1041
gene_9962,655,276,476,195,3203,495,206,2023
gene_9963,1740,740,1055,429,9114,1342,627,5013
gene_9964,25,1,19,8,237,44,14,131
gene_9965,1560,676,1127,444,6097,1361,688,3430
gene_9966,529,219,297,109,2327,307,156,1534
gene_9967,38,7,21,13,99,18,11,40
gene_9968,1752,676,1054,369,8108,1318,620,4832
gene_9969,4627,1633,3008,1282,44312,3386,1400,24273
gene_9970,382,136,157,93,1341,334,85,789
gene_9971,416,166,263,107,3390,329,119,2020
gene_9972,2411,931,2310,981,10269,2287,894,6344
gene_9973,890,425,502,250,7561,806,331,4030
gene_9974,301,126,237,98,2374,272,85,1458
gene_9975,2202,808,1434,669,7082,1488,527,4672
gene_9976,76,60,26,12,460,77,34,311
gene_9977,48,38,82,21,286,51,18,122
gene_9979,774,372,791,323,5237,503,206,4273
gene_9980,622,301,314,128,2719,456,224,1275
gene_9981,23,32,34,0,215,22,17,105
gene_9983,702,241,251,83,2821,442,198,1590
gene_9985,620,212,421,263,2486,443,203,1567
gene_9986,383,149,322,96,2559,284,114,1853
gene_9987,271,146,210,124,2324,303,91,1152
gene_9988,2842,1129,2218,972,15621,2320,1011,12299
gene_9990,212,88,148,37,1080,178,82,627
gene_9991,13803,5640,10521,4286,150651,9819,4020,101741
gene_9992,6913,3131,3847,1700,28395,5045,2577,20073
gene_9993,15,8,22,13,136,18,9,76
gene_9994,85,24,63,42,349,44,25,256
gene_9995,796,335,603,199,3105,524,242,2142
gene_9996,795,332,509,219,8367,722,312,4031
gene_9997,2254,920,1213,483,8522,1643,621,5145
gene_9998,732,343,584,242,2431,532,270,1245
gene_9999,490,176,385,203,2266,360,177,1338
gene_10002,46,12,55,20,225,33,26,157
gene_10003,41,3,8,0,52,9,0,49
gene_10009,276,114,144,69,1434,294,84,774
gene_10010,746,263,676,286,5523,603,253,3346
gene_10011,28,32,39,44,365,25,27,341
gene_10012,271,83,243,86,1801,121,54,1267
gene_10013,145,52,73,29,622,102,53,364
gene_10014,3325,1304,2647,1041,17011,2357,925,11267
gene_10016,999,393,654,256,3125,553,216,1790
gene_10017,379,164,235,97,988,263,89,669
gene_10018,856,314,602,244,4488,576,251,3764
gene_10019,1125,515,584,248,4222,760,371,2352
gene_10020,61,33,45,14,230,42,8,183
gene_10024,56,26,28,39,77,35,29,63
gene_10025,430,171,453,178,3459,415,163,2167
gene_10026,664,183,399,171,4145,436,163,2267
gene_10027,65,42,58,17,198,69,20,124
gene_10028,597,376,516,215,3136,632,277,2756
gene_10030,2,1,10,4,25,3,4,9
gene_10031,157,87,173,73,1233,139,66,765
gene_10032,199,76,92,28,786,151,54,442
gene_10033,379,143,345,112,2538,246,131,1673
gene_10034,5,11,3,4,58,0,0,46
gene_10035,3,3,0,0,22,0,0,11
gene_10036,26,6,62,19,125,23,11,64
gene_10037,517,149,280,102,2032,412,207,1178
gene_10039,300,69,187,92,1707,235,105,1140
gene_10040,4,0,0,0,9,0,0,7
gene_10041,40,6,15,7,159,30,6,67
gene_10042,4,0,7,7,43,0,0,11
gene_10043,431,145,505,208,2794,295,137,1886
gene_10045,7,4,0,0,8,0,0,7
gene_10046,36,8,11,0,52,9,6,14
gene_10048,64,33,37,14,366,29,12,188
gene_10056,8,4,4,0,9,0,3,0
gene_10057,3,0,2,0,3,0,0,0
gene_10059,11,2,11,6,70,0,3,63
gene_10060,8,7,6,0,51,9,3,24
gene_10061,115,45,47,0,744,85,38,303
gene_10066,7,3,4,4,23,2,0,6
gene_10068,11,2,10,4,73,8,5,40
gene_10069,1,2,0,0,9,0,0,6
gene_10070,32,25,12,19,292,22,12,141
gene_10071,35,28,41,18,329,13,12,163
gene_10075,40,8,27,13,95,20,7,74
gene_10079,4,0,0,0,0,0,0,0
gene_10080,5,7,8,8,60,6,0,62
gene_10081,23,15,0,0,124,9,0,86
gene_10084,798,354,689,236,7921,761,271,5190
gene_10085,3433,1576,2341,954,29100,2575,1004,22597
gene_10086,380,119,266,92,2136,295,72,1510
gene_10089,25,8,7,12,119,15,6,90
gene_10090,2,3,0,0,16,0,0,0
gene_10091,21,0,0,0,80,0,5,43
gene_10092,41,19,22,0,170,42,12,112
gene_10093,56,20,51,14,407,62,17,215
gene_10095,40,14,35,6,562,54,19,325
gene_10096,4,0,6,3,13,0,0,8
gene_10097,317,104,199,88,1856,228,105,1165
gene_10098,59,22,33,14,331,33,13,240
gene_10099,4,2,3,0,29,5,4,5
gene_10100,757,374,423,207,3120,780,376,1436
gene_10101,4,6,0,0,37,4,0,14
gene_10104,20,5,17,13,111,24,9,78
gene_10106,1843,930,4051,2027,8562,1601,828,5779
gene_10107,158,66,137,46,1110,153,50,611
gene_10108,66,29,44,12,411,41,32,305
gene_10109,623,244,498,187,3325,515,223,2389
gene_10110,1092,511,974,465,3504,843,379,2252
gene_10111,2038,840,658,242,4684,1904,728,3072
gene_10112,482,149,201,86,1416,355,133,814
gene_10114,27567,10703,4652,1969,37011,22466,9113,20726
gene_10115,261,104,171,63,1156,226,52,788
gene_10117,3,0,22,0,91,6,0,65
gene_10118,6489,2553,4321,1849,33716,4777,1945,20319
gene_10119,236,74,131,50,543,174,80,237
gene_10120,10,1,11,9,65,2,7,46
gene_10121,9400,3944,6954,2916,59833,6805,2720,37797
gene_10122,132,35,82,45,374,119,54,180
gene_10123,1708,683,1160,454,8400,1327,494,5362
gene_10124,22,7,10,3,56,8,2,53
gene_10125,388,172,118,53,989,263,91,647
gene_10127,29,22,30,13,256,28,21,185
gene_10128,216,89,199,59,1805,170,71,1285
gene_10129,3,0,0,0,0,1,0,0
gene_10130,177,76,92,48,495,133,49,364
gene_10131,1939,816,945,559,11300,1610,611,6762
gene_10133,2,4,3,0,29,0,0,9
gene_10134,87,23,36,9,761,63,10,374
gene_10137,287,112,139,40,1076,210,92,636
gene_10138,2837,1173,2209,762,16047,2197,1021,9893
gene_10139,203,102,166,75,1419,136,49,846
gene_10146,13,1,6,0,37,8,14,21
gene_10157,16,22,12,9,100,13,9,96
gene_10160,22,0,17,6,128,18,5,113
gene_10161,5,0,0,0,8,0,0,0
gene_10163,29,2,21,10,111,12,5,50
gene_10164,26,3,19,3,35,7,4,29
gene_10165,23,7,0,6,54,17,0,21
gene_10167,4,0,2,0,3,0,0,5
gene_10173,3,0,0,0,0,0,0,0
gene_10174,27,9,19,12,180,9,8,105
gene_10177,446,233,361,122,4206,372,128,2528
gene_10178,269,84,152,55,1327,213,93,909
gene_10180,1025,503,798,334,6327,771,256,4134
gene_10181,1392,583,972,392,7336,935,375,4134
gene_10182,17,21,27,11,115,21,6,97
gene_10183,302,142,139,80,2224,241,115,1577
gene_10184,1498,676,1632,607,10646,1074,514,6958
gene_10186,6,0,12,0,43,0,0,58
gene_10187,824,318,494,208,3892,574,190,1850
gene_10188,229,73,123,63,897,208,61,463
gene_10190,116,48,84,32,519,74,41,310
gene_10191,138,66,109,48,638,134,41,434
gene_10192,16,5,11,0,111,10,7,74
gene_10194,448,172,374,166,2640,346,133,1411
gene_10195,4310,1856,1281,448,19918,2989,1123,6996
gene_10198,101,43,131,57,478,117,40,310
gene_10199,479,224,1668,888,2945,379,223,1792
gene_10200,139,47,51,23,519,40,19,284
gene_10201,150,58,64,36,996,111,43,676
gene_10202,482,201,257,124,3138,342,134,1547
gene_10203,209,79,63,42,665,190,70,470
gene_10205,36,9,15,3,120,24,9,60
gene_10206,21,6,5,11,177,35,15,97
gene_10208,10,3,0,2,19,0,0,8
gene_10209,5,3,2,7,49,8,0,27
gene_10210,10,7,9,6,50,7,2,26
gene_10211,6,0,0,0,30,0,0,16
gene_10213,267,120,147,51,908,123,74,600
gene_10214,506,222,348,135,2147,429,109,1078
gene_10215,1177,443,801,355,3513,791,374,2190
gene_10216,10,3,10,0,47,12,4,39
gene_10217,1987,735,519,218,8199,1373,528,4851
gene_10218,34,6,12,6,77,16,9,50
gene_10220,113,40,57,47,516,85,39,278
gene_10221,191,106,201,77,1213,202,75,885
gene_10223,16,4,17,10,79,22,0,42
gene_10226,21,12,18,5,145,25,18,69
gene_10227,100,45,15,13,420,88,25,179
gene_10228,210,84,104,26,847,139,74,465
gene_10229,833,362,833,339,5339,588,196,3635
gene_10231,65,19,49,24,435,40,19,238
gene_10235,80,39,60,44,491,69,24,224
gene_10237,278,111,227,121,897,155,90,551
gene_10238,195,81,119,69,686,210,57,468
gene_10239,319,161,232,80,2476,269,127,1637
gene_10240,222,50,203,81,1855,185,73,1107
gene_10241,80,16,48,23,533,30,25,336
gene_10242,449,175,302,125,2445,380,136,1436
gene_10243,676,298,387,173,2911,483,187,1748
gene_10244,356,172,287,160,4709,331,101,3373
gene_10245,724,246,348,193,3284,576,218,2050
gene_10246,25716,10293,23734,9376,167749,18578,7380,104688
gene_11228,342,135,143,63,1590,203,100,829
gene_11229,137,72,117,78,819,131,58,681
gene_11230,21,0,24,15,76,16,0,137
gene_11231,137,55,61,43,478,135,32,313
gene_11233,26,5,9,14,142,18,3,110
gene_11232,370,112,198,59,1648,343,161,901
gene_11234,15,3,0,2,74,10,4,54
gene_11235,95,43,110,52,672,110,36,408
gene_11236,13,5,11,0,105,7,8,52
gene_11237,80,26,27,4,347,42,17,261
gene_11238,33,3,16,8,116,21,9,73
gene_11250,0,0,0,4,13,0,0,10
gene_11249,84,46,98,55,661,80,24,479
gene_11251,17,16,24,9,260,21,16,138
gene_11252,0,12,6,0,52,9,0,12
gene_11255,0,0,0,0,36,7,0,15
gene_11256,17,7,9,8,94,19,13,56
gene_11257,71,33,34,12,191,59,17,89
gene_11261,9,0,3,0,46,13,0,28
gene_11262,7,4,10,3,19,6,0,20
gene_11268,13,9,5,5,115,7,3,108
gene_11267,99,20,87,27,409,79,36,440
gene_11270,28,5,18,0,124,32,3,70
gene_11273,65,18,25,5,243,30,18,163
gene_11277,10,3,6,4,45,7,4,40
gene_11278,8,6,0,0,107,4,0,28
gene_11279,14,10,16,13,177,17,9,82
gene_11281,11,0,0,0,19,7,0,11
gene_11282,16,12,4,0,10,10,3,13
gene_11284,0,0,0,0,0,0,0,16
gene_11285,0,0,0,0,32,0,0,12
gene_11287,7,3,0,0,19,2,2,14
gene_11289,76,35,63,14,289,66,30,151
gene_11290,9,0,13,6,59,0,0,23
gene_11291,0,4,12,3,56,0,0,87
gene_11292,75,40,17,6,89,88,20,70
gene_11293,75,23,37,10,154,33,10,87
gene_11296,4,0,0,3,6,0,0,0
gene_11299,0,0,0,6,32,0,0,17
gene_11298,10,4,5,7,113,19,0,15
gene_11302,0,0,0,0,0,0,0,0
gene_11304,86,41,87,29,806,64,26,569
gene_11305,74,39,25,18,968,165,68,543
gene_11307,4,0,0,0,4,0,0,0
gene_11317,114,53,65,33,1599,167,42,361
gene_11318,14,0,26,3,160,49,15,126
gene_11320,6,0,0,0,29,0,0,27
gene_11325,4,8,5,0,128,7,0,29
gene_11315,2062,698,546,213,6616,1464,629,3595
gene_11329,33,15,17,16,152,9,4,95
gene_11330,527,160,504,176,3646,444,129,2271
gene_11333,124,41,102,43,1053,84,41,392
gene_11334,53,20,65,42,107,40,9,151
gene_11335,91,19,45,23,202,52,25,222
gene_11336,52,43,47,16,445,51,22,272
gene_11337,0,0,12,6,39,8,0,9
gene_11340,114,46,37,21,343,79,63,149
gene_11341,47,11,26,18,101,25,0,106
gene_11343,47,33,48,26,811,51,23,466
gene_11345,3,0,0,0,7,0,0,11
gene_11347,347,133,262,129,2666,226,113,1672
gene_11348,356,126,180,107,1589,295,109,1082
gene_11349,387,166,194,80,1967,348,133,978
gene_11350,5,4,4,2,55,12,5,25
gene_11351,783,263,560,203,4833,643,254,2893
gene_11353,0,2,11,2,41,1,0,21
gene_11354,136,69,59,37,766,123,62,376
gene_11355,18,12,44,6,326,39,21,198
gene_11356,7,0,10,5,99,8,0,56
gene_11357,0,0,0,0,22,0,0,8
gene_11360,6,0,19,0,155,16,16,92
gene_11361,197,96,136,61,1396,182,85,933
gene_11358,4775,1848,2019,786,13697,3622,1465,8685
gene_11363,34,17,28,6,185,18,16,116
gene_11362,867,315,455,217,3507,645,331,1924
gene_11366,66,35,50,16,409,64,12,290
gene_11367,250,81,289,144,2354,203,64,2077
gene_11364,4070,1585,2655,1297,25756,2957,1193,14669
gene_11365,10040,4058,8167,3197,67062,7958,3153,43869
gene_11371,201,98,144,38,1601,162,58,996
gene_11374,5,0,0,0,18,4,0,10
gene_11372,60,14,18,14,276,55,22,110
gene_11369,2004,820,1481,658,11672,1498,598,7354
gene_11370,1268,405,544,188,3403,940,368,2179
gene_11375,975,354,762,342,6149,785,311,3418
gene_11376,2104,930,2379,1055,20324,1948,723,12291
gene_11378,0,5,10,5,81,13,0,37
gene_11377,491,167,222,98,3198,325,140,2054
gene_11379,19,8,8,6,125,14,9,63
gene_11388,0,0,0,0,0,0,0,0
gene_11387,63,33,187,76,1095,68,13,843
gene_11390,35,11,25,7,318,41,10,246
gene_11397,3,0,0,0,3,0,0,0
gene_11395,20,5,19,0,178,22,0,82
gene_11396,5,0,0,0,24,0,0,0
gene_11380,188,70,80,38,1046,122,44,639
gene_11381,208,62,107,47,842,131,29,522
gene_11382,734,226,518,209,4912,469,226,2797
gene_11383,12,0,14,4,58,13,6,61
gene_11401,9,17,13,5,30,10,0,23
gene_11398,21,7,8,0,39,8,8,34
gene_11399,4,0,6,0,31,0,0,7
gene_11400,19,6,26,0,152,32,9,83
gene_11403,12,14,6,3,82,34,10,71
gene_11412,28,18,8,7,146,22,2,92
gene_11416,24,0,9,6,101,16,3,101
gene_11425,11,0,9,0,56,19,0,31
gene_11402,1208,492,980,375,7011,1042,344,4662
gene_11426,148,71,84,46,1008,168,57,504
gene_11429,0,0,0,0,21,0,0,0
gene_11427,96,45,55,26,992,84,27,672
gene_11428,31,14,27,23,471,43,17,333
gene_11433,111,24,45,22,392,53,28,202
gene_11434,254,81,113,16,738,282,103,184
gene_11431,4005,1752,1992,885,14600,2704,1294,8614
gene_11432,12,0,0,0,10,10,3,9
gene_11435,23,0,9,11,97,21,16,53
gene_11436,130,24,78,45,897,111,26,553
gene_11437,90,38,65,35,1576,101,40,852
gene_11439,65,36,7,3,103,17,5,7
gene_11440,4,5,2,0,19,0,0,14
gene_11442,35,12,19,13,177,44,12,163
gene_11444,39,16,12,2,169,34,19,68
gene_11443,41,19,18,3,513,49,10,104
gene_11446,67,37,63,27,574,106,53,295
gene_11448,3,0,0,0,22,0,0,9
gene_11447,60,23,64,15,352,56,16,231
gene_11462,48,35,105,39,997,87,18,786
gene_11464,4,0,4,0,12,0,0,9
gene_11465,16,3,10,0,116,9,10,78
gene_11456,64,11,43,9,168,40,11,160
gene_11457,81,36,60,11,297,49,14,137
gene_11458,589,257,735,309,5265,439,231,3782
gene_11459,6,0,0,0,20,0,0,6
gene_11469,499,243,243,97,3220,569,204,2621
gene_11470,143,75,120,24,1822,163,44,1022
gene_11480,4,0,6,0,16,14,0,30
gene_11488,4,0,6,0,0,0,0,8
gene_11475,4,0,0,0,42,0,0,22
gene_11476,92,48,88,27,785,97,48,375
gene_11477,35,10,31,5,340,35,2,173
gene_11483,4,0,0,0,24,0,0,4
gene_11491,41,11,22,11,257,46,10,127
gene_11493,0,3,11,7,66,0,5,31
gene_11496,129,23,13,18,673,175,50,175
gene_11500,135,80,85,34,909,90,57,618
gene_11503,40,15,9,7,71,26,5,32
gene_11501,744,341,1373,587,7415,870,368,4748
gene_11502,26,9,27,7,232,33,17,153
gene_11504,76,15,26,13,220,49,17,149
gene_11507,49,19,39,15,475,39,22,240
gene_11509,122,40,111,25,581,92,36,452
gene_11511,45,21,25,11,346,46,7,227
gene_11512,23,6,19,30,143,35,15,68
gene_11513,99,48,81,41,674,98,33,301
gene_11514,91,24,48,37,294,54,14,210
gene_11517,0,0,0,0,2,0,0,0
gene_11519,19,4,16,5,94,20,7,79
gene_11525,4,0,0,0,11,0,0,0
gene_11529,18,8,13,0,36,24,5,53
gene_11530,0,3,0,0,0,0,0,6
gene_11532,15,3,7,4,70,0,4,35
gene_11506,11800,3871,6960,2356,57888,8839,3141,28345
gene_11533,911,382,962,413,11749,683,327,8545
gene_11535,94,33,242,113,726,51,11,905
gene_11537,0,3,17,6,60,0,0,40
gene_11538,24,10,5,0,132,18,8,81
gene_11540,421,191,248,98,2170,326,134,1558
gene_11543,7,0,0,0,53,6,0,35
gene_11546,16,12,17,16,256,25,4,167
gene_11550,53,0,14,12,112,17,7,100
gene_11541,492,221,248,93,2773,355,135,1824
gene_11551,32,5,5,4,141,10,3,135
gene_11552,20,8,6,5,62,19,5,70
gene_11555,10,4,7,6,105,0,0,44
gene_11556,9,5,2,0,36,5,2,21
gene_11557,33,23,51,23,274,37,16,193
gene_11558,295,113,114,37,1144,249,92,432
gene_11560,7,0,0,0,34,5,0,20
gene_11559,107,41,57,28,547,79,34,373
gene_11563,0,0,0,0,0,0,0,0
gene_11564,0,0,0,6,33,0,0,14
gene_11562,225,48,86,32,722,96,45,556
gene_11565,2,0,0,0,13,0,0,11
gene_11566,16,0,0,0,10,2,0,10
gene_11569,0,0,0,0,20,0,0,7
gene_11567,59,8,23,9,218,17,10,157
gene_11568,6,0,0,0,12,5,0,10
gene_11571,3,0,0,0,6,0,0,0
gene_11572,7,0,0,0,40,3,0,31
gene_11578,6,0,19,0,30,0,0,44
gene_11579,16,0,0,0,86,22,0,56
gene_11580,8,14,3,7,59,24,0,28
gene_11581,4,0,0,0,27,4,0,13
gene_11582,14,4,24,11,175,20,14,96
gene_11586,8,11,11,2,69,3,6,32
gene_11593,16,0,0,2,68,6,8,37
gene_11594,11,7,0,0,22,0,10,4
gene_11597,11,0,3,0,44,0,8,34
gene_11596,176,60,66,15,461,120,51,243
gene_11598,28,11,31,24,425,34,6,300
gene_11599,0,6,0,3,0,0,4,0
gene_11600,10,5,0,0,52,5,0,14
gene_11601,36,11,20,9,123,16,11,144
gene_11609,8,4,0,3,11,1,4,7
gene_11610,7,0,3,2,22,8,0,45
gene_11608,39,21,9,16,206,13,12,150
gene_11611,18,12,13,0,98,12,19,55
gene_11612,0,0,0,0,4,0,0,0
gene_11613,165,43,196,98,1378,215,68,788
gene_11607,2812,1026,938,362,9641,2021,755,5869
gene_11614,484,141,360,163,4031,445,183,3129
gene_11619,6,3,8,0,12,0,0,25
gene_11618,385,211,302,113,2935,362,111,1724
gene_11624,0,0,0,0,20,0,0,10
gene_11620,29,10,4,0,38,23,12,14
gene_11628,16,0,0,0,73,56,7,42
gene_11631,0,0,0,0,0,0,0,6
gene_11629,336,134,447,205,3454,311,173,2114
gene_11630,122,43,23,0,217,63,58,158
gene_11634,199,41,236,119,2344,168,52,1047
gene_11638,133,38,124,60,925,103,42,700
gene_11642,0,0,5,0,4,5,0,2
gene_11643,105,43,119,24,1503,88,33,785
gene_11644,27,8,28,10,204,23,8,113
gene_11645,21,4,15,10,40,16,0,18
gene_11648,48,13,59,19,337,82,29,274
gene_11652,14,3,0,0,34,0,5,12
gene_11657,8,0,9,4,35,7,4,50
gene_11660,3,7,0,0,59,10,6,43
gene_11664,0,0,0,0,0,0,0,0
gene_11663,25,6,23,0,185,21,0,91
gene_11667,0,0,0,0,8,0,0,22
gene_11668,4,0,6,0,5,0,0,0
gene_11669,30,0,14,0,244,10,0,141
gene_11670,38,17,24,5,104,31,28,59
gene_11671,13,0,12,6,63,4,4,67
gene_11673,46,19,36,10,462,29,21,282
gene_11674,10,4,7,6,91,9,4,57
gene_11679,9,5,4,0,47,3,0,24
gene_11680,2,0,0,0,12,0,0,4
gene_11682,16,3,20,6,128,22,6,78
gene_11687,8,0,13,2,23,5,6,22
gene_11689,0,5,10,0,3,14,0,4
gene_11690,21,16,12,6,130,28,13,104
gene_11691,77,44,66,19,373,59,42,192
gene_11693,6,3,0,0,27,0,0,14
gene_11692,74,33,33,11,351,49,20,175
gene_11695,0,4,8,0,5,0,0,0
gene_11696,24,3,2,3,84,0,4,33
gene_11697,0,3,0,0,52,6,0,39
gene_11698,8,0,0,0,23,0,0,37
gene_11708,12,0,0,0,11,5,0,5
gene_11701,86,31,81,45,676,100,30,416
gene_11712,18,8,24,16,169,24,6,173
gene_11714,0,0,0,0,7,0,0,0
gene_11713,23,0,31,6,156,18,6,121
gene_11718,0,0,0,0,0,0,0,0
gene_11716,148,70,112,57,792,100,57,446
gene_11724,13,6,10,11,70,8,6,40
gene_11732,10,4,0,4,110,0,0,67
gene_11733,0,0,0,0,16,0,0,0
gene_11739,6,8,4,0,80,13,7,81
gene_11740,6,0,5,0,10,0,0,3
gene_11742,3,0,0,7,16,0,0,45
gene_11747,5,0,0,0,4,0,0,11
gene_11758,18,10,13,3,158,27,6,38
gene_11744,65,24,47,31,861,65,38,563
gene_11745,241,90,273,115,3700,253,94,2145
gene_11759,30,21,11,0,44,15,8,73
gene_11761,55,19,25,13,419,54,15,235
gene_11760,245,98,226,129,1836,230,124,1025
gene_11766,10,4,0,4,58,0,2,45
gene_11771,3,0,0,0,0,0,0,0
gene_11773,5,0,15,6,31,18,5,10
gene_11775,17,0,6,0,46,7,7,13
gene_11776,0,4,0,0,4,7,4,6
gene_11777,23,17,22,15,90,30,12,64
gene_11781,0,0,0,0,0,0,0,3
gene_11782,4,0,0,0,3,3,0,3
gene_11779,62,18,31,1,196,33,13,131
gene_11783,7,0,5,0,15,2,0,22
gene_11784,3,0,11,4,36,0,0,15
gene_11785,7,0,7,5,64,0,0,66
gene_11786,3861,1386,2010,695,25893,2963,1074,12709
gene_11790,710,255,406,144,4267,493,200,2437
gene_11791,241,79,189,49,2158,228,59,1388
gene_11792,142,60,136,44,1037,81,41,641
gene_11798,6,0,0,0,35,0,3,21
gene_11799,6,6,0,0,21,4,0,11
gene_11800,8,0,0,0,16,0,0,10
gene_11804,9,0,10,0,46,8,3,28
gene_11806,5,6,7,0,11,7,0,17
gene_11808,7,4,0,0,22,15,0,22
gene_11810,0,0,9,0,56,17,0,42
gene_11809,37,10,26,7,220,12,6,154
gene_11811,11,4,15,0,188,10,5,113
gene_11815,11,0,0,0,23,0,5,17
gene_11813,16,12,22,19,199,37,19,145
gene_11814,6,0,17,6,123,9,7,80
gene_11816,6,0,0,0,7,0,0,9
gene_11812,607,171,277,105,2190,374,155,751
gene_11817,55,8,50,12,287,16,12,249
gene_11830,19,15,36,0,198,35,21,135
gene_11833,49,17,39,13,289,19,23,146
gene_11831,582,244,299,126,2711,738,242,1886
gene_11832,4,0,0,0,13,6,0,3
gene_11834,47,17,50,21,359,48,26,219
gene_11835,2,0,0,0,6,0,0,6
gene_11839,26,4,11,7,88,6,6,65
gene_11840,69,41,95,37,324,89,20,238
gene_11843,224,85,124,49,1723,198,67,936
gene_11844,80,53,29,13,522,72,22,297
gene_11845,17,4,7,2,44,10,4,51
gene_11850,4,0,2,0,0,0,0,12
gene_11852,29,13,0,0,121,10,0,52
gene_11855,12,5,6,4,35,9,0,23
gene_11856,6,4,0,0,6,0,0,0
gene_11858,0,0,6,0,41,0,0,23
gene_11859,3,0,0,0,4,0,0,10
gene_11860,26,13,18,6,270,18,2,175
gene_11863,8,3,0,0,29,6,6,18
gene_11864,28,17,6,0,99,16,8,28
gene_11865,11,2,16,27,227,12,3,166
gene_11867,4,0,0,0,17,4,0,16
gene_11873,8,0,10,0,86,16,15,41
gene_11878,4,8,0,0,57,0,0,52
gene_11882,35,16,29,6,152,24,10,105
gene_11885,15,10,10,0,30,14,18,110
gene_11884,182,46,143,65,1293,103,42,995
gene_11886,6,0,0,0,41,4,0,83
gene_11889,50,24,33,0,478,84,32,279
gene_11892,26,9,41,0,233,31,13,131
gene_11893,332,123,250,91,1655,242,81,997
gene_11894,18,2,3,0,45,5,5,53
gene_11895,35,21,6,0,207,25,14,128
gene_11897,70,29,138,60,1095,109,20,590
gene_11898,18,25,16,17,120,31,5,35
gene_11899,0,0,0,0,0,0,0,2
gene_11900,20,2,12,3,34,6,2,15
gene_11911,4,0,0,0,0,0,0,0
gene_11914,16,23,29,5,985,21,7,796
gene_11909,305,143,200,75,3231,263,88,1745
gene_11915,22,20,11,3,224,19,10,90
gene_11918,0,0,0,0,19,0,3,12
gene_11916,1267,616,973,416,4221,1146,520,1851
gene_11928,341,120,388,158,2993,246,122,1740
gene_11933,0,0,4,0,6,0,0,12
gene_11929,93,34,90,34,795,87,49,528
gene_11934,3,0,0,0,2,0,0,10
gene_11936,55,6,41,23,281,39,26,201
gene_11938,10,3,0,0,16,0,0,0
gene_11941,2,0,0,0,17,0,0,6
gene_11942,2,0,0,0,0,0,0,0
gene_11940,237,80,321,111,2286,171,62,1806
gene_11945,4,0,11,0,23,0,0,10
gene_11950,17,8,29,21,284,30,6,144
gene_11953,6,4,0,5,17,0,0,26
gene_11952,29,8,5,0,143,18,9,79
gene_11951,464,136,179,73,1072,317,91,481
gene_11956,8,0,14,0,134,10,4,106
gene_11964,10,3,11,7,126,13,0,55
gene_11966,48,8,15,5,64,15,6,25
gene_11968,13,4,0,0,104,12,0,84
gene_11969,31,17,26,8,330,42,0,193
gene_11970,6,5,19,0,109,12,4,37
gene_11971,44,25,50,7,431,69,17,214
gene_11980,0,0,11,8,2,0,0,21
gene_11984,0,0,0,0,0,0,0,0
gene_11983,6,0,0,0,56,0,9,29
gene_11987,191,65,230,77,1423,337,95,982
gene_11990,3,8,0,0,46,10,0,32
gene_11992,8,0,2,10,56,22,9,38
gene_11997,0,0,0,0,4,0,0,4
gene_11988,171,88,115,76,1026,129,53,703
gene_11998,0,0,0,0,15,0,0,12
gene_11999,14,16,13,0,92,15,3,84
gene_12001,9,6,23,0,95,15,2,17
gene_12002,0,2,5,0,20,0,0,0
gene_12004,6,2,5,0,19,4,0,19
gene_12007,13,4,94,36,2792,28,3,761
gene_12012,2,2,0,0,0,0,0,0
gene_12015,24,6,7,6,60,27,0,78
gene_12016,2,0,4,0,17,0,0,11
gene_12022,11,5,16,6,19,5,8,7
gene_12027,2,3,2,0,38,0,3,11
gene_12029,3,0,0,3,8,0,0,12
gene_12031,6,0,3,0,31,0,7,25
gene_12034,4,0,0,0,7,0,0,0
gene_12036,29,9,8,8,119,0,4,49
gene_12037,0,0,0,0,8,0,0,14
gene_12038,0,0,3,3,0,0,0,8
gene_12039,868,356,523,235,6590,634,293,2311
gene_12043,10,0,8,0,102,7,8,59
gene_12044,19,10,15,17,187,11,16,75
gene_12040,331,152,114,35,1989,337,119,1352
gene_12045,28,10,34,4,137,52,6,126
gene_12046,102,48,11,13,639,70,22,472
