"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene_10883",25166.6496787207,-1.3581769097401,0.090413772344727,-15.0217923057307,5.28588934400279e-51,1.86409621796954e-48
"gene_8772",5064.59770472732,1.86234307885683,0.124778566395408,14.9251841294225,2.26010853764517e-50,7.70471000483239e-48
"gene_4841",6449.1760395522,1.30699059092779,0.0880434114291675,14.844842671496,7.51308632601996e-50,2.40113543300644e-47
"gene_5540",5489.43671943144,1.75676225525664,0.118332084644491,14.8460348732514,7.380696350144e-50,2.40113543300644e-47
"gene_8065",46283.9244151544,-1.59610437791114,0.107982041437363,-14.7812021023606,1.93678308801308e-49,6.00226686094235e-47
"gene_1747",3252.09253695133,-1.54430042410937,0.104702878990488,-14.7493597024172,3.10597477387125e-49,9.34258941540627e-47
"gene_2157",935.266773187629,1.80594010160514,0.122923013914053,14.6916353911388,7.29321279338486e-49,2.13107677822706e-46
"gene_350",2868.36874938425,-1.69762885851718,0.116170481782139,-14.6132548688301,2.31203013886815e-48,6.56809228616795e-46
"gene_2128",1935.76897237114,1.48902542815318,0.101954633141906,14.6047843267767,2.61809461481544e-48,7.23655503397769e-46
"gene_8116",544.788338808005,5.15808944207352,0.354195518660268,14.5628308951616,4.84108011927097e-48,1.30288753631011e-45
"gene_52",2803.78537215061,-1.56937365833277,0.109570309391503,-14.3229828139417,1.57227345484376e-46,4.12298477504797e-44
"gene_4638",2798.95055144139,-1.15227438372099,0.0804765674905925,-14.3181353237474,1.6858614462422e-46,4.31032625267974e-44
"gene_494",4350.87860099887,-1.21009910410751,0.0849049797311188,-14.2523925915737,4.3318169227804e-46,1.08052418705549e-43
"gene_4639",711.88463387923,-1.60222954884444,0.11320341359504,-14.1535444732795,1.77576451421574e-45,4.32398659211533e-43
"gene_4",2205.12063421336,-1.74361092686245,0.123832584543481,-14.0803887223255,5.01332673616134e-45,1.19235564024935e-42
"gene_2775",2966.20191492395,-1.54550420958316,0.112820502799897,-13.6987885289284,1.03232329634824e-42,2.39944780721669e-40
"gene_7195",704.977357969599,-2.2526868319603,0.16634876268344,-13.541951233188,8.84089374689468e-42,2.00924045221093e-39
"gene_7029",2088.36149478154,-1.28674610471866,0.095478598865688,-13.4768012937512,2.14193376645593e-41,4.76207752816192e-39
"gene_10282",8897.82357067337,-1.12727623090684,0.0842723318359378,-13.3765876219188,8.28652417255857e-41,1.80311239814375e-38
"gene_3248",2560.30784042351,1.25165557401387,0.0936197846261998,13.3695626304997,9.10747888465466e-41,1.94046221986173e-38
"gene_11297",1167.15263519636,-2.38425951320725,0.182883894181273,-13.0370119461914,7.53527378985084e-39,1.5727192867103e-36
"gene_2531",4162.98518966651,-1.74337916046513,0.134078517625853,-13.0026732942412,1.18140108217675e-38,2.41643777348432e-36
"gene_7459",46828.0555132116,-1.31448605689434,0.101521832894141,-12.9478164392972,2.41732422749735e-38,4.84744605384616e-36
"gene_1535",757.559993163672,-1.16893567392742,0.0904135703333711,-12.9287635652186,3.09760227791601e-38,6.09214971081673e-36
"gene_10880",102825.427562236,-0.801519420420786,0.062349999628609,-12.8551631947887,8.04558859266362e-38,1.55249499126737e-35
"gene_8816",32772.2667505881,-1.20367176649569,0.0943386642309978,-12.7590503459787,2.77564238114261e-37,5.25675826517508e-35
"gene_10377",2937.48884966692,-1.07428404889359,0.0847765542463029,-12.6719475501735,8.45878581616688e-37,1.57287277348979e-34
"gene_6382",1906.18790474968,-1.46101302907625,0.115644466537203,-12.6336613659439,1.37717925165856e-36,2.51507360834144e-34
"gene_8459",655.842572721359,2.02392782504131,0.160691119681216,12.5951442062041,2.24549179163076e-36,4.02888500929961e-34
"gene_230",7736.61511171696,-0.947290532274905,0.0752300240090615,-12.5919211744609,2.33910110192637e-36,4.12448051196569e-34
"gene_1445",2184.05312488214,0.927892686892439,0.0746328936613511,12.4327577475795,1.73542367759604e-35,3.00816575436859e-33
"gene_2162",2000.84437773975,1.26756904328434,0.10275856041299,12.3354106771245,5.83904510996797e-35,9.95265238994041e-33
"gene_2881",1203.5932746118,-1.88544973870781,0.152893797082657,-12.3317608345387,6.10968416167472e-35,1.02432360526963e-32
"gene_8715",244.344998093485,-1.78292943539973,0.145273294674211,-12.2729331595192,1.26583134155622e-34,2.08800921453153e-32
"gene_10795",2640.29159528636,-1.43728664335929,0.117721612990647,-12.2091993716862,2.77607455051781e-34,4.5064943536739e-32
"gene_8526",1151.01633513986,2.61786216169113,0.214647432464108,12.1961028447376,3.26059451577795e-34,5.21032814263455e-32
"gene_4006",35525.8237326857,-1.44165112075887,0.118568257600148,-12.1588285932362,5.14917460941589e-34,8.10163211238404e-32
"gene_9321",3379.16116457686,-1.12925061415868,0.0936706838095933,-12.0555393452037,1.81341522562508e-33,2.80996932007086e-31
"gene_2469",118.876326783489,3.34056577797357,0.277302035791946,12.0466687827706,2.01947641577824e-33,3.08256497077075e-31
"gene_1860",4606.06118425335,-1.4194385041856,0.118226665733798,-12.0060774392609,3.30136157058932e-33,4.96515070329661e-31
"gene_6802",3925.41343660852,-1.3506870388815,0.112973251224154,-11.9558127631607,6.05383635225583e-33,8.97283831514788e-31
"gene_2060",3468.84328150849,-1.17177466848891,0.0982651974492058,-11.9246152137903,8.8090092695021e-33,1.28699625427426e-30
"gene_10329",1545.94633349793,-1.2967443754333,0.10947286117727,-11.8453501761818,2.2746622949722e-32,3.27647482967334e-30
"gene_9162",5895.44736398544,0.94810293740894,0.0801148241199883,11.8343009277404,2.59496528234391e-32,3.68593193646267e-30
"gene_10169",672.595503880169,-2.83848413270244,0.240146049693646,-11.8198243790538,3.08328411111658e-32,4.31955432936839e-30
"gene_8619",2209.45335843123,1.27510584656296,0.107981608811257,11.8085464793523,3.52604163075147e-32,4.87308483212099e-30
"gene_990",681.442291862318,1.90914355880839,0.161771449391123,11.8014863932668,3.83477242219713e-32,5.229095674908e-30
"gene_6471",16757.7630195181,1.33004155921912,0.112841283239985,11.7868347561278,4.56372364704434e-32,6.14121075504243e-30
"gene_12461",1449.16904801196,2.7379380528037,0.232366100340542,11.7828635450315,4.7839726161206e-32,6.35398544741108e-30
"gene_10355",42127.1105144828,-1.6533030759432,0.14039991105646,-11.7756703939674,5.21012319025989e-32,6.83127305984461e-30
"gene_4545",10887.1327219958,-2.26238219564529,0.192669864067772,-11.7422732745038,7.73781818583175e-32,1.00170464033546e-29
"gene_7389",2695.65467125865,-0.736099163914301,0.0627755491978103,-11.7258896707506,9.39091713901862e-32,1.20051136975929e-29
"gene_6126",3223.21270476708,-0.958503455387414,0.0820606408412651,-11.680428589895,1.60484293473905e-31,2.02626280167609e-29
"gene_11239",1152.03634522051,-1.5974811774484,0.136791786119762,-11.6781951808846,1.64756607657937e-31,2.0548363738021e-29
"gene_5815",263.953978267584,-2.49661985147551,0.214346970703388,-11.6475630296185,2.36114664372851e-31,2.90933093077246e-29
"gene_2492",2516.92376568661,2.3551642448254,0.202626930535897,11.6231551186044,3.14310136602477e-31,3.82672591313516e-29
"gene_8045",132.972154647444,-2.10054753049069,0.182612173353102,-11.5027793159716,1.2773488480515e-30,1.53687607870855e-28
"gene_5477",9494.14143809733,-0.906945694472418,0.0797261316108887,-11.3757644594981,5.52169093527051e-30,6.5150872708784e-28
"gene_6923",12138.344815455,-3.65774122883621,0.321547253255911,-11.3754391984344,5.54231536683701e-30,6.5150872708784e-28
"gene_3240",118462.168983485,-0.889909586566388,0.0782503349641832,-11.3725977910985,5.7257678580437e-30,6.65425316866056e-28
